CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JH124093,01/20/2024 12:00:00 AM,0000X W HURON ST,0460,BATTERY,SIMPLE,APARTMENT,N,N,1832,42,08B,1175614,1905055,41.89484426,-87.630462495,"(41.89484426, -87.630462495)"
JH122096,01/19/2024 07:20:00 PM,063XX W WARWICK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1633,38,08B,1133413,1924266,41.948405628,-87.785005779,"(41.948405628, -87.785005779)"
JG538765,12/12/2023 06:30:00 PM,045XX N MEADE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1622,38,08B,1134864,1929559,41.962904559,-87.779546372,"(41.962904559, -87.779546372)"
JG538654,12/12/2023 03:30:00 PM,035XX N Wilton Ave,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1924,44,06,1169307,1923706,41.946163032,-87.653082833,"(41.946163032, -87.653082833)"
JG538281,12/12/2023 01:00:00 PM,013XX S SPAULDING AVE,0460,BATTERY,SIMPLE,STREET,N,N,1021,24,08B,1154577,1893618,41.86390688,-87.708031716,"(41.86390688, -87.708031716)"
JG538237,12/12/2023 12:30:00 PM,043XX W HIRSCH ST,0560,ASSAULT,SIMPLE,APARTMENT,N,N,2534,36,08A,1147230,1908962,41.906156234,-87.734609455,"(41.906156234, -87.734609455)"
JG538758,12/12/2023 06:41:00 PM,054XX S WENTWORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,225,20,06,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JG538507,12/12/2023 02:25:00 PM,055XX W MONROE ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,N,N,1522,29,26,1139630,1899116,41.879279766,-87.762767982,"(41.879279766, -87.762767982)"
JG538141,12/12/2023 11:30:00 AM,053XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,932,16,04A,1163927,1869314,41.797022081,-87.674392638,"(41.797022081, -87.674392638)"
JH160224,02/19/2024 08:00:00 AM,060XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,825,16,14,1159080,1864429,41.783717555,-87.692300826,"(41.783717555, -87.692300826)"
JH105493,01/05/2024 01:30:00 PM,025XX E 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,421,7,14,1194419,1855061,41.757215086,-87.563044633,"(41.757215086, -87.563044633)"
JH104940,01/05/2024 12:10:00 AM,069XX S OGLESBY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,331,5,14,1192969,1859330,41.768965054,-87.568219399,"(41.768965054, -87.568219399)"
JH105897,01/05/2024 06:01:00 PM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,1833,2,06,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG540107,12/13/2023 07:56:00 PM,038XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2535,26,14,1150321,1910356,41.909921741,-87.72321854,"(41.909921741, -87.72321854)"
JG540066,12/13/2023 07:58:00 PM,062XX S DREXEL AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,Y,N,313,20,18,1183080,1863781,41.781414696,-87.604328907,"(41.781414696, -87.604328907)"
JG539178,12/13/2023 06:25:00 AM,055XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,N,N,713,16,04A,1166617,1867978,41.79329893,-87.66456619,"(41.79329893, -87.66456619)"
JG540664,12/13/2023 07:00:00 PM,025XX W LUNT AVE,0810,THEFT,OVER $500,STREET,N,N,2411,40,06,1158206,1946372,42.008594123,-87.693263908,"(42.008594123, -87.693263908)"
JG539117,12/13/2023 05:00:00 AM,014XX W JONQUIL TER,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2422,49,07,1165254,1950993,42.021126692,-87.667200212,"(42.021126692, -87.667200212)"
JG546816,12/10/2023 04:30:00 PM,002XX E 95TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,N,N,511,9,07,1179729,1842043,41.721840482,-87.617277592,"(41.721840482, -87.617277592)"
JG540177,12/13/2023 09:59:00 PM,119XX S YALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,522,9,15,1176760,1825753,41.677205625,-87.628640692,"(41.677205625, -87.628640692)"
JG540699,12/13/2023 06:00:00 PM,003XX S DAMEN AVE,0810,THEFT,OVER $500,CHA PARKING LOT / GROUNDS,N,N,1225,27,06,1163119,1898512,41.877161446,-87.676536946,"(41.877161446, -87.676536946)"
JG539372,12/13/2023 08:18:00 AM,007XX S FINANCIAL PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,123,34,08A,1175104,1897037,41.87285385,-87.632576028,"(41.87285385, -87.632576028)"
JG539517,12/13/2023 01:00:00 AM,062XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,311,20,07,1179993,1863678,41.781203314,-87.615649592,"(41.781203314, -87.615649592)"
JG546757,12/12/2023 10:40:00 AM,020XX W WARREN BLVD,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1223,27,06,1162830,1900353,41.882219372,-87.677546419,"(41.882219372, -87.677546419)"
JG541065,12/13/2023 09:59:00 PM,119XX S YALE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,N,N,522,9,15,1176760,1825753,41.677205625,-87.628640692,"(41.677205625, -87.628640692)"
JH105293,01/05/2024 10:25:00 AM,054XX S WENTWORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,N,N,225,20,06,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JG528352,12/04/2023 02:04:00 PM,059XX N GLENWOOD AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,Y,N,2013,48,08B,1165910,1939379,41.989243623,-87.665119726,"(41.989243623, -87.665119726)"
JG551367,12/22/2023 07:30:00 PM,033XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1732,30,07,1150467,1922036,41.941969833,-87.722376469,"(41.941969833, -87.722376469)"
JG551321,12/22/2023 08:12:00 PM,066XX N SEELEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2412,40,14,1161425,1944146,42.002419265,-87.68148272,"(42.002419265, -87.68148272)"
JG550536,12/22/2023 08:58:00 AM,064XX S BISHOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,725,16,04A,1167771,1862098,41.777138782,-87.660503303,"(41.777138782, -87.660503303)"
JG551060,12/22/2023 04:17:00 PM,008XX N FAIRFIELD AVE,1020,ARSON,BY FIRE,STREET,N,N,1211,36,09,1157908,1905398,41.896165098,-87.695482334,"(41.896165098, -87.695482334)"
JG552298,12/22/2023 01:00:00 PM,067XX S OGLESBY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,331,5,05,1192924,1860831,41.773085006,-87.568335406,"(41.773085006, -87.568335406)"
JH215615,04/07/2024 03:10:00 AM,020XX W DIVISION ST,0460,BATTERY,SIMPLE,RESIDENCE,N,N,1424,1,08B,1162501,1907984,41.903166341,-87.678540666,"(41.903166341, -87.678540666)"
JH111973,12/05/2023 06:45:00 AM,009XX N LAKE SHORE DR NB,0460,BATTERY,SIMPLE,APARTMENT,N,N,1833,2,08B,1178659,1907161,41.900554221,-87.619214806,"(41.900554221, -87.619214806)"
JH157377,02/19/2024 01:29:00 AM,008XX W 31ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,913,11,04A,1170933,1884309,41.838019608,-87.64826243,"(41.838019608, -87.64826243)"
JH158443,02/19/2024 09:20:00 PM,023XX E 79TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,N,N,414,7,07,1193406,1853049,41.751718827,-87.566822745,"(41.751718827, -87.566822745)"
JH158188,02/19/2024 05:30:00 PM,025XX W CATALPA AVE,0560,ASSAULT,SIMPLE,STREET,N,N,2011,40,08A,1158306,1936436,41.981327299,-87.693169274,"(41.981327299, -87.693169274)"
JH215585,04/07/2024 02:46:00 AM,004XX N WABASH AVE,0460,BATTERY,SIMPLE,HOTEL / MOTEL,N,N,1834,42,08B,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JH140667,02/04/2024 07:00:00 AM,005XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,N,N,1214,27,08B,1170867,1903766,41.891412551,-87.647934597,"(41.891412551, -87.647934597)"
JG554380,12/23/2023 07:00:00 PM,024XX S ST LOUIS AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,Y,Y,1024,22,04B,1153420,1887633,41.847506392,-87.712437907,"(41.847506392, -87.712437907)"
JG554811,12/23/2023 09:00:00 AM,090XX S BISHOP ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,2222,21,11,1168251,1844831,41.729745465,-87.659239596,"(41.729745465, -87.659239596)"
JG552770,12/23/2023 06:00:00 PM,051XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1713,33,07,1154109,1934154,41.975150401,-87.708665809,"(41.975150401, -87.708665809)"
JH106246,01/06/2024 04:19:00 AM,015XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1014,24,08B,1151295,1892195,41.860066967,-87.720117178,"(41.860066967, -87.720117178)"
JG551748,12/23/2023 05:00:00 AM,057XX N KENMORE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,2022,48,06,1168207,1938358,41.986392486,-87.656700734,"(41.986392486, -87.656700734)"
JG552575,12/23/2023 05:00:00 PM,019XX E 71ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,333,5,07,1190583,1858251,41.766062103,-87.576999944,"(41.766062103, -87.576999944)"
JG552658,12/23/2023 09:45:00 PM,0000X W 101ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,511,9,15,1177615,1837998,41.71078845,-87.625142645,"(41.71078845, -87.625142645)"
JH113806,12/28/2023 02:00:00 PM,010XX E 46th St,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,N,N,222,4,06,1183920,1874722,41.811418107,-87.600907549,"(41.811418107, -87.600907549)"
JH106930,01/06/2024 01:00:00 AM,028XX W WALTON ST,0810,THEFT,OVER $500,STREET,N,N,1211,36,06,1157127,1906082,41.898057952,-87.698332206,"(41.898057952, -87.698332206)"
JH106818,01/06/2024 03:38:00 PM,014XX W BELDEN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,N,N,1811,2,03,1166470,1915393,41.92341304,-87.663749307,"(41.92341304, -87.663749307)"
JG553596,12/24/2023 10:00:00 AM,050XX S PAULINA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,931,20,26,1165863,1871255,41.802307472,-87.667237927,"(41.802307472, -87.667237927)"
JG552875,12/24/2023 02:48:00 AM,002XX W ONTARIO ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,Y,N,1831,42,18,1174494,1904440,41.89318177,-87.6345943,"(41.89318177, -87.6345943)"
JG553107,12/24/2023 09:00:00 AM,024XX N MOZART ST,0810,THEFT,OVER $500,STREET,N,N,1414,1,06,1156960,1916237,41.925927494,-87.69866959,"(41.925927494, -87.69866959)"
JH106433,01/06/2024 10:00:00 AM,052XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,231,3,07,1178050,1870175,41.799075995,-87.622576073,"(41.799075995, -87.622576073)"
JH215756,04/07/2024 04:17:00 AM,004XX N WABASH AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,VEHICLE NON-COMMERCIAL,N,N,1834,42,03,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG540347,12/14/2023 06:44:00 AM,026XX N CENTRAL AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,N,N,2514,31,26,1138597,1916871,41.928020397,-87.766129983,"(41.928020397, -87.766129983)"
JH139506,02/04/2024 04:00:00 AM,004XX N WABASH AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,N,N,1834,42,02,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JH121443,01/20/2024 04:11:00 AM,001XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,N,Y,1832,42,08B,1175253,1905045,41.894824927,-87.631788635,"(41.894824927, -87.631788635)"
JH121402,01/20/2024 02:52:00 AM,031XX W 64TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,N,N,823,14,26,1156332,1862018,41.777157194,-87.702440917,"(41.777157194, -87.702440917)"
JG553814,12/25/2023 01:38:00 AM,015XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,1014,24,08B,1151295,1892195,41.860066967,-87.720117178,"(41.860066967, -87.720117178)"
JG554302,12/25/2023 05:15:00 PM,135XX S BURLEY AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,433,10,08B,1199774,1815847,41.649475103,-87.54473581,"(41.649475103, -87.54473581)"
JG555162,12/26/2023 12:00:00 AM,073XX N RIDGE BLVD,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2424,49,07,1160659,1948892,42.015458388,-87.684168363,"(42.015458388, -87.684168363)"
JG553969,12/25/2023 04:00:00 AM,032XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,N,Y,1123,28,14,1154633,1900797,41.88360569,-87.707634031,"(41.88360569, -87.707634031)"
JG553892,12/25/2023 04:00:00 AM,110XX S VERNON AVE,0460,BATTERY,SIMPLE,APARTMENT,N,Y,513,9,08B,1181204,1831842,41.693813813,-87.612187865,"(41.693813813, -87.612187865)"
JG554144,12/25/2023 12:30:00 PM,032XX W MAYPOLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,Y,1123,28,14,1154633,1900797,41.88360569,-87.707634031,"(41.88360569, -87.707634031)"
JG553842,12/25/2023 02:09:00 AM,012XX W 89TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,Y,N,2222,21,15,1169427,1845799,41.732376443,-87.654903621,"(41.732376443, -87.654903621)"
JH107468,01/07/2024 08:00:00 AM,013XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,Y,N,1424,1,06,1164309,1909321,41.906797102,-87.671861659,"(41.906797102, -87.671861659)"
JH107605,01/07/2024 10:57:00 AM,030XX W JACKSON BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,Y,1124,28,04A,1155953,1898528,41.877352817,-87.702848073,"(41.877352817, -87.702848073)"
JH107410,01/07/2024 06:34:00 AM,006XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,N,N,1135,28,01A,1158469,1897172,41.873580733,-87.693647099,"(41.873580733, -87.693647099)"
JG554623,12/26/2023 04:10:00 AM,051XX W PATTERSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1634,30,08B,1141546,1923785,41.94693905,-87.755121993,"(41.94693905, -87.755121993)"
JG555415,12/26/2023 06:24:00 PM,0000X E 79TH ST,0460,BATTERY,SIMPLE,CTA BUS,N,N,623,6,08B,1177763,1852641,41.750967358,-87.624158809,"(41.750967358, -87.624158809)"
JG555567,12/26/2023 08:33:00 PM,092XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,Y,Y,634,9,14,1176292,1843764,41.726640895,-87.629815168,"(41.726640895, -87.629815168)"
JG555096,12/26/2023 01:22:00 PM,084XX W HIGGINS RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,Y,N,1614,41,24,1118625,1938149,41.986749008,-87.839070444,"(41.986749008, -87.839070444)"
JH107287,01/07/2024 01:30:00 AM,022XX W FARWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2411,40,08B,1159999,1945557,42.006320764,-87.686689635,"(42.006320764, -87.686689635)"
JG554844,12/26/2023 10:00:00 AM,011XX W TAYLOR ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1232,34,14,1169059,1895747,41.86944727,-87.654807324,"(41.86944727, -87.654807324)"
JG555205,12/26/2023 02:00:00 PM,075XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,411,8,07,1188234,1855158,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
JG554734,12/26/2023 09:01:00 AM,050XX W DICKENS AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,2522,26,26,1142227,1913488,41.918670425,-87.75287505,"(41.918670425, -87.75287505)"
JH110617,01/09/2024 05:00:00 PM,083XX S KOLMAR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,834,18,07,1147346,1848744,41.740907209,-87.735721949,"(41.740907209, -87.735721949)"
JH139797,02/04/2024 01:10:00 PM,040XX S MONTGOMERY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,921,12,08B,1158894,1877635,41.819960359,-87.692621859,"(41.819960359, -87.692621859)"
JH140387,02/05/2024 02:30:00 AM,015XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,1014,24,08B,1151295,1892195,41.860066967,-87.720117178,"(41.860066967, -87.720117178)"
JH124432,01/21/2024 06:00:00 PM,015XX S KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),N,N,1022,24,07,1155282,1892130,41.859809525,-87.705483628,"(41.859809525, -87.705483628)"
JH122534,01/21/2024 12:30:00 AM,003XX W 118TH ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,522,21,07,1175951,1826672,41.679745623,-87.631574466,"(41.679745623, -87.631574466)"
JH122484,01/21/2024 03:00:00 AM,004XX N WABASH AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,HOTEL / MOTEL,N,N,1834,42,11,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JH123091,01/21/2024 04:40:00 PM,004XX N WABASH AVE,0560,ASSAULT,SIMPLE,STREET,N,N,1834,42,08A,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG557178,12/27/2023 07:00:00 PM,013XX W 112TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2234,21,07,1169319,1830493,41.690376753,-87.655740523,"(41.690376753, -87.655740523)"
JG557855,12/27/2023 02:00:00 AM,055XX N KENMORE AVE,0810,THEFT,OVER $500,STREET,N,N,2023,48,06,1168251,1936899,41.982388001,-87.656581304,"(41.982388001, -87.656581304)"
JG556884,12/27/2023 12:00:00 PM,035XX S HALSTED ST,0460,BATTERY,SIMPLE,ALLEY,N,N,915,11,08B,1171544,1881570,41.830490151,-87.646100807,"(41.830490151, -87.646100807)"
JG557385,12/27/2023 12:15:00 AM,014XX W JONQUIL TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2422,49,08B,1165254,1950993,42.021126692,-87.667200212,"(42.021126692, -87.667200212)"
JH101674,12/05/2023 01:30:00 PM,027XX W 26TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1034,24,06,1158515,1886652,41.844711813,-87.693765926,"(41.844711813, -87.693765926)"
JG556469,12/27/2023 04:00:00 PM,016XX W HOWARD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,N,N,2422,49,03,1164177,1950345,42.019371503,-87.671181992,"(42.019371503, -87.671181992)"
JH108361,01/08/2024 02:00:00 AM,014XX E 70TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,332,5,07,1187310,1858874,41.767850019,-87.588976694,"(41.767850019, -87.588976694)"
JG556595,12/27/2023 06:25:00 PM,054XX W WELLINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2514,31,08B,1139676,1919415,41.934981744,-87.762102717,"(41.934981744, -87.762102717)"
JH115254,12/02/2023 05:00:00 PM,096XX S EMERALD AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,N,Y,2223,21,04B,1173008,1840879,41.71879707,-87.641929654,"(41.71879707, -87.641929654)"
JH109140,01/08/2024 09:00:00 AM,055XX S KIMBARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,235,5,07,1185606,1868621,41.794636912,-87.594915739,"(41.794636912, -87.594915739)"
JH122737,01/21/2024 11:04:00 AM,100XX S INDIANA AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,Y,N,511,9,18,1179355,1838490,41.712099116,-87.618755495,"(41.712099116, -87.618755495)"
JH122833,01/21/2024 12:19:00 PM,0000X W HURON ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1832,42,08A,1175614,1905055,41.89484426,-87.630462495,"(41.89484426, -87.630462495)"
JG517615,11/26/2023 12:30:00 AM,005XX N MILWAUKEE AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,CTA TRAIN,Y,N,1214,27,03,1170867,1903766,41.891412551,-87.647934597,"(41.891412551, -87.647934597)"
JG557902,12/28/2023 01:05:00 PM,131XX S LANGLEY AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,N,533,10,04B,1183246,1818319,41.656657626,-87.605130097,"(41.656657626, -87.605130097)"
JG557991,12/28/2023 06:00:00 PM,013XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,N,N,1424,1,06,1164593,1909081,41.906132511,-87.670825222,"(41.906132511, -87.670825222)"
JH102495,12/26/2023 12:01:00 AM,001XX N OAKLEY BLVD,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,1223,27,26,1161054,1901054,41.884180033,-87.684048419,"(41.884180033, -87.684048419)"
JG557432,12/28/2023 01:40:00 PM,008XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,RESTAURANT,N,N,1833,2,08B,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG557942,12/28/2023 08:55:00 PM,013XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,1424,1,06,1164309,1909321,41.906797102,-87.671861659,"(41.906797102, -87.671861659)"
JH180578,03/07/2024 06:38:00 PM,021XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,NURSING / RETIREMENT HOME,N,N,914,11,14,1174265,1890173,41.854037308,-87.635861095,"(41.854037308, -87.635861095)"
JG558263,12/29/2023 08:23:00 AM,013XX S SPAULDING AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,1021,24,04A,1154577,1893618,41.86390688,-87.708031716,"(41.86390688, -87.708031716)"
JG558741,12/29/2023 11:27:00 AM,016XX E 86TH ST,0583,STALKING,CYBERSTALKING,RESIDENCE,N,N,412,8,08A,1188655,1848282,41.738752554,-87.584384705,"(41.738752554, -87.584384705)"
JH141444,02/05/2024 06:15:00 PM,013XX E 79TH ST,0560,ASSAULT,SIMPLE,WAREHOUSE,N,N,411,8,08A,1186674,1852884,41.751427982,-87.591497227,"(41.751427982, -87.591497227)"
JH140697,02/05/2024 10:16:00 AM,038XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,Y,N,1112,37,18,1150476,1905064,41.895396943,-87.722787491,"(41.895396943, -87.722787491)"
JH140870,02/05/2024 05:00:00 AM,072XX S RICHMOND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,831,18,07,1157961,1856417,41.761754265,-87.696620986,"(41.761754265, -87.696620986)"
JG559011,12/29/2023 06:27:00 PM,042XX W MONROE ST,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,Y,N,1115,28,26,1148054,1899322,41.87968721,-87.731830814,"(41.87968721, -87.731830814)"
JH109601,01/09/2024 08:00:00 AM,024XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,1911,47,08A,1159409,1926485,41.953998564,-87.689387834,"(41.953998564, -87.689387834)"
JH102710,12/14/2023 12:00:00 AM,038XX W 81ST PL,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,N,N,834,18,02,1152277,1850267,41.744991196,-87.717614993,"(41.744991196, -87.717614993)"
JG558238,12/29/2023 07:45:00 AM,073XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,733,17,08B,1171909,1856119,41.760641838,-87.645508777,"(41.760641838, -87.645508777)"
JH147253,02/03/2024 07:00:00 AM,005XX W 41ST ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,925,11,11,1173427,1877730,41.8199113,-87.639305868,"(41.8199113, -87.639305868)"
JH140368,02/05/2024 01:59:00 AM,091XX S SAGINAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,423,7,14,1195470,1844847,41.729161159,-87.559529561,"(41.729161159, -87.559529561)"
JH141395,02/05/2024 05:29:00 PM,054XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN / LIQUOR STORE,N,N,225,20,14,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JH141563,02/05/2024 08:00:00 PM,083XX S CICERO AVE,0560,ASSAULT,SIMPLE,STREET,N,N,834,18,08A,1145881,1848919,41.741415234,-87.741085267,"(41.741415234, -87.741085267)"
JH136899,02/01/2024 10:32:00 PM,012XX N PINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,2532,37,15,1139284,1907548,41.902424532,-87.763832963,"(41.902424532, -87.763832963)"
JH141322,02/05/2024 05:23:00 PM,054XX S WENTWORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN / LIQUOR STORE,N,N,225,20,14,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
